date,user,location,text
2021-03-16 09:12:21,KhelNow,India,"""I wasn’t focusing 100 percent on my training. Now that I have started practising again, any event or Tokyo qualifier coming up next will see my participation."" - @WrestlerSushil

Read more. 👇

#Olympics #Olympics2021 #TokyoOlympics #SushilKumar
https://t.co/CVftY4bYlh"
2021-03-16 09:06:14,bekimwamburi,"Nairobi, Kenya","Tokyo Olympics organisers said the torch relay would begin on March 25 from the J-Village training centre in Fukushima, as planned, launching the build-up to the start of the Games in July as they continue to work on COVID-19 counter-measures."
2021-03-16 09:02:41,minnanodatasite,,Free use of Map of Soil Radioactivity at the time of the Tokyo Olympics | https://t.co/Aum2lZ9UPO　https://t.co/P1xJIqIHVx
2021-03-16 09:00:01,ketto,India,"Tamil Nadu’s C.A. Bhavani Devi is the first-ever Indian fencer to qualify for the Olympics. She qualified through the Adjusted Official Ranking (AOR) Method &amp; will be representing India in the Tokyo Olympics. Heartiest congratulations!

#Olympics @IamBhavaniDevi https://t.co/cINp972C7N"
2021-03-16 08:59:10,inayat_naila,,"India's medal challenger in Tokyo Olympics 2021 

She became the first Indian woman wrestler to win Gold in both Commonwealth 2018 and Asian games. #vineshphogat #wrestler  #Vinesh #phogat https://t.co/C3iunhf2oK"
2021-03-16 08:54:03,CarlosGhosnpjp,France,"The dictator of the Japanese press is NARUHITO.
There are prosecutors and police in the Imperial Palace.
We receive the order and make the same report all at once.
Carlos Ghosn　japan japon 2020 Tokyo Olympics　Olympic"
2021-03-16 08:51:43,oyosportsnews,"Ibadan, Oyo State, Nigeria","Nigerian wrestlers preparing for the Africa/Oceania Tokyo Olympics qualifiers and Africa Wrestling Championships in Tunisia have lamented the clash in dates of the competition with the 2020 National Sports Festival in Benin, the Edo State capital."
2021-03-16 08:50:31,kozasa3,あなたから2ｍ以上,Perspective | Who won’t shut up in meetings? Men say it’s women. It’s not. https://t.co/HgemJb0u1k
2021-03-16 08:49:14,JapanTravelNet,日本,"A guide to the ""New National Stadium"" before the 2020 Tokyo Olympics.

https://t.co/kWIbzvVLpi

#Tokyo #jpntravel"
2021-03-16 08:45:05,jt_sports,Tokyo,Giants' Nate Ebner targets U.S. rugby sevens spot for Tokyo Games https://t.co/6mJ6kVmkF2
2021-03-16 08:44:19,goutamn_gupta,"Matigara, Siliguri ","Congratulations Indian fencer Bhavani Devi who has qualified for Tokyo Olympics. She has become the first ever Indian fencer to achieve the feat.
@RajuBistaBJP @anirbanganguly @BJP4Bengal @BJP4India @BJP4Matigara @SapnaYa19548558 @Kaushik_Pandey_ @RajanChouhan11  @paulagnimitra1 https://t.co/EYNV93f9e2"
2021-03-16 08:44:14,vroy38,"New Delhi, India","Ahead of the All England Open, interviewed @Pvsindhu1, she talks about her preparation for Tokyo Games, rivalry with Carolina Marin &amp; vaccination for athletes before Olympics. @BAI_Media @Media_SAI @bwfmedia #AllEngland2021 #PVSindhu

https://t.co/XVqMVCp4D0"
2021-03-16 08:37:32,SheThePeople,India,"Indian javelin thrower Annu Rani broke her own national record at the Federation Cup Senior National Athletics Championships on Monday. However, she just missed the target required for qualifying for the Tokyo Olympics. https://t.co/zXW2D5O3Z0"
2021-03-16 08:36:14,Universum_tv,Hamburg,"World Athletics president Sebastian Coe is still hopeful overseas fans may be able to attend the Tokyo Olympics and says there is still time to overcome challenges posed by coronavirus

#UniversumTv

https://t.co/HszDGXqPjM"
2021-03-16 08:30:04,QuilterCheviot,United Kingdom,"In this week’s Diary, big numbers and small, the consequences of rapid change, the different paths being pursued by the major central banks and the downside of working remotely. And looking forward to the Tokyo Olympics.

Read more here: https://t.co/omKzMnDPHW

Capital at risk https://t.co/pJrPY7WA6h"
2021-03-16 08:23:06,AndyVermaut,"Diksmuide, België",Giants’ Nate Ebner targets U.S. rugby sevens spot for Tokyo Games https://t.co/OV80UmsYrm https://t.co/KuXBFGJ4F4
2021-03-16 08:08:28,eroihito,,It's about to disappear at the Tokyo Olympics. And people are starting to notice. So there is a possibility that it will start before the Olympics.
2021-03-16 07:57:20,ItsKubasu,"Auckland, New Zealand","Jepkosgei will be leading our female team to the Olympics accompanied by Peres,Ruth Chepngetich and Vivianne Cheruyiot.
This is a strong side that we hope for a medal sweep in the category in Tokyo games.
#50YearsOfWinning 
https://t.co/7bhUpTq14k"
2021-03-16 07:57:20,ItsKubasu,"Auckland, New Zealand","Jepkosgei who is also serves In the Kenyan Military has high hopes ahead of the Tokyo games which she will be making her debut at the Olympics hoping for a Podium Finish, following her successful spells in Chicago and London Marathons.
#50YearsOfWinning
https://t.co/GUFVes1z13"
2021-03-16 07:54:03,StrawberryNG,Nigeria,What Usain Bolt did next: Olympic legend on his greatest achievement and life after athletics https://t.co/cjVLL8mdmJ
2021-03-16 07:46:31,ByPhillipRollo,"Wellington City, New Zealand","Good to see @RogersonLogan returning to Europe after another strong season in the #ISPSHandaPrem, hopefully a move that will set him up for the Tokyo Olympics. https://t.co/I82wHAgXRa"
2021-03-16 07:45:26,rjsports1,LEEDS,Tokyo 2020: China offers Covid vaccine doses for Olympic and Paralympic athletes https://t.co/FwQZDr7oO2
2021-03-16 07:45:04,News24,South Africa,"The South African men's hockey team is doing everything they possible can to go to this year's Tokyo Olympics by launching a crowdfunding campaign. | @LynnButler @Sport24news 

https://t.co/EksgoyqQa9"
2021-03-16 07:44:33,josekun_japan,"Nagoya, Japan",World Cup-winning Japan footballer turns down Olympic torch relay https://t.co/k5CkX94Dln
2021-03-16 07:44:30,josekun_japan,"Nagoya, Japan",Japan considering 50% cap on Olympics spectators: report https://t.co/0rf14b8MvS
2021-03-16 07:33:31,AllotteTV,,How The Tokyo Olympics Became The Most Expensive Summer Games  Ever https://t.co/UHras4d1gJ
2021-03-16 07:27:33,MiddleEastTon,Pakistan,Fans barred from Tokyo Olympics torch relay start https://t.co/750zx3ykXa
2021-03-16 07:24:44,AethletiSports,,"Tamil Nadu's C.A. Bhavani Devi, scripted history by becoming the first fencer from India to qualify for the Tokyo Olympics.

#Tokyo2020 #Fencing #IndianTalent #BhavaniDevi #FirstIndian #SabreFencer #TamilnaduGirl #MedalContender #KirenRijiju https://t.co/b64kKvw0TM"
2021-03-16 07:17:17,PaulWal95825164,,@reddave74 @wojje_118 And the Tokyo Olympics have been postponed until next year.
2021-03-16 07:14:32,kallyjoe,"ÜT: 6.5537593,3.3744091",Tokyo Olympics: Plans are ongoing to adopt 40 athletes says Sunday Dare – The Minister of Youth and Sports Development Sunday Dare says Team Nigeria to the Tokyo Oly... https://t.co/jOxAigr8gL https://t.co/nniAFas2GK
2021-03-16 07:13:16,kabaddifanclub1,,World Cup-winning Japan footballer turns down Olympic torch relay https://t.co/I1CbRw0pc6 via @timesofindia
2021-03-16 07:04:47,isumunna,Lagos,Fans Barred From Tokyo Olympics Torch Relay Start News - Daily Sports Nigeria https://t.co/I8Xyt0VE6w
2021-03-16 07:02:33,ma_v_e_r_i_c_k,"Pune, India",Bhavani Devi becomes first Indian fencer to qualify for 2021 Tokyo Olympics https://t.co/cOz612A4gE
2021-03-16 06:48:12,business,New York and the World,Here's a look at the size and scope of the Tokyo 2020 Olympics and the major challenges facing organizers during Covid-19 pandemic https://t.co/Rwcw6BpDxY @BloombergTV https://t.co/N4wsY1qtnG
2021-03-16 06:45:14,ReutersSports,Global,Tokyo Olympic organisers on Tuesday unveiled COVID-19 countermeasures for the torch relay as they reduce the number of participants and simplify the programme for the marquee event to help prevent the spread of the coronavirus.​ https://t.co/iM8iLxiZtZ
2021-03-16 06:24:39,asgerrojle,Hillerod Denmark,Tokyo Olympic CEO says Games to be symbol of solidarity - Japan Today https://t.co/G2dfcg2Q8f
2021-03-16 06:20:03,voiceofnigeria,Nigeria,Tokyo Olympics: Minister confirms Team Nigeria silent preparations https://t.co/KDQQlu8wq8
2021-03-16 06:17:30,cheskareports,Japan,"Why have the Olympics grown unpopular with the Japanese public? Worries about vaccine and PCR test resources will be diverted to athletes, @imaruritokyo finds. https://t.co/qYtd9gDpuh"
2021-03-16 06:17:23,GlobalNewsJapan,海千山千 ,Tokyo @Olympics yet to gain public support days before torch relay @NikkeiAsia  https://t.co/dAG3oM4idy
2021-03-16 06:17:13,NikkeiAsia,Tokyo,"As Tokyo 2020 organizers pressed on with planning for the summer Olympics, ""a sense of insecurity grew among the Japanese people."" https://t.co/l15U3XdpRj"
2021-03-16 06:11:47,denki_minto,Asaka-city Saitama Japan 埼玉県朝霞,"Mar. 16 Covid-19 New coronavirus 300 new cases in one day only, in Tokyo Japan, the host city of the Olympics, 4,387 tested, positive rate 6.84 %."
2021-03-16 05:59:57,T2speaks,"Cuttack, India",The Tokyo Olympics torch relay will kick off as scheduled in northeastern Japan’s Fukushima prefecture on March 25 https://t.co/SA0GsMqC3l
2021-03-16 05:43:39,William1945ZX,,"@SenTedCruz Who is even talking about the 2022 Olympics!  Aren’t we suppose to be talking about the Olympics in Tokyo!  Who is talking about a boycott!  Misdirection, lies and fake stories are all the GOP is good for!"
2021-03-16 05:40:35,hiindia,"Chicago, IL","World Cup-winning Japan footballer turns down Olympic torch relay: hi INDiA World Cup-winning Japanese footballer Nahomi Kawasumi confirmed she will not take part in the coronavirus-delayed Tokyo Olympics torch relay, after… https://t.co/ZDyDodXFD8 | https://t.co/Vhb7EKELqw https://t.co/CAzspulpU2"
2021-03-16 05:38:45,BenyamKidane,Sydney,"Part 2: After competing in three Olympics, Matt Nielsen is ready to help the Boomers end their medal drought in Tokyo 
https://t.co/gpS18V8mn8"
2021-03-16 05:38:18,analyst_black,,Since we going to TOKYO OLYMPICS we expect  nothing but a GOLD medal winner's....
2021-03-16 05:30:17,ReutersSports,Global,Tokyo Olympic organisers on Tuesday unveiled COVID-19 countermeasures for the torch relay as they reduce the number of participants and simplify the programme for the marquee event to help prevent the spread of the coronavirus.​ https://t.co/SnKf7RgIQm
2021-03-16 05:29:57,J_Nenez,,Fans to be barred from Tokyo Olympic torch relay start - Japan Today https://t.co/OCJoQjKAjW
2021-03-16 05:26:06,rajeevmehtaioa,,"#TuesdayTransformation by Sabre Fencer CA Bhavani Devi, who became the first Indian fencer to book an Olympic berth at the Tokyo 2020 Olympics. You can't win in life, if you are losing in your mind. Change your thoughts and it'll change your life. The game is won in the mind. https://t.co/p4h5wdEuzY"
2021-03-16 05:22:00,the_hindu,"Chennai, India","#TheHinduNewsQuiz
Who, on March 14, became the first Indian fencer to qualify for the 2021 Tokyo Olympics? 

1. Shilpa Garg 
2. Bindu Devi 
3. Karan Singh 
4. CA Bhavani Devi 

To find the answer and play the full quiz, visit: https://t.co/tBg6LOdPRn"
2021-03-16 05:12:16,TOISportsNews,"Noida, India",World Cup-winning Japan footballer turns down Olympic torch relay https://t.co/XTL5SMYTTy
2021-03-16 04:54:22,While_NEWS,,World Cup-winning Japan footballer turns down Olympic torch relay | Tokyo Olympics News – Times of India https://t.co/hNlxVCbZVT
2021-03-16 04:48:15,toisports,"New Delhi, India","#TokyoOlympics 

World Cup-winning Japan footballer turns down Olympic torch relay

Members of Japan's 2011 World Cup-winning squad are due to use the Olympic flame to light the torch at the start of the nationwide relay in Fukushima.

More Here ⏩ https://t.co/LgKlftGJTR https://t.co/yICG5kYMir"
2021-03-16 04:46:05,NancyHole9,,"@Reuters No matter how much Japan portraits a dangerous China and a loyal Japan. The harsh fact is we still don't have enough Covid vaccine for Japan. Just forget about the Tokyo Olympics, doesn't that make one feel better?"
2021-03-16 04:16:58,SportsLounge4,"New Delhi, India","#Tokyo2020 torch relay to kick-off on schedule

https://t.co/U9Fou7Z0Ch

#TokyoOlympics #tokyo #Olympics @Tokyo2020 @Tokyo2020hi @Olympics @iocmedia @WeAreTeamIndia"
2021-03-16 04:15:27,SiggyAikman,,Samurai Japan keeps working hard to achieve their goals at Tokyo 2020 Olympics. This is part of the morning practice https://t.co/OznQrGRSk8
2021-03-16 04:14:18,ABSCBNNewsSport,"Manila, Philippines",Filipino table tennis players Jann Nayre and Rose Jean Fadol failed to qualify to the Tokyo Olympics after bowing out of the 2021 World Singles Qualification Tournament. https://t.co/nmwiMxkmJr
2021-03-16 04:09:34,stanleywaite1,"Frankston, Melbourne","perfect timing if they are going to the Tokyo Olympics this year !!!
i wonder if other countries will follow suit ??? https://t.co/kWGTTPKizd"
2021-03-16 04:08:49,stanleywaite1,"Frankston, Melbourne",@TutorCambodia @atsushi_tamaki perfect timing if they are going to the Tokyo Olympics this year ???
2021-03-16 04:05:33,SheThePeople,India,"CA Bhavani Devi becomes the first Indian to qualify for the Olympics in the sport of Fencing
https://t.co/LzEb6huoPd"
2021-03-16 04:03:55,Sabeezy2011,"Halifax, Nova Scotia","Instead of the Tokyo Olympics we should have our first U.A sports festival 

So where's those quirks at"
2021-03-16 03:48:03,manatweets,World,☑ What Usain Bolt did next: Olympic legend on his greatest achievement and life after athlet #BreakingNews #cnn #PleaseRetweet ➡ https://t.co/5m0Y0P7wRM https://t.co/3gL1dqKHmq
2021-03-16 03:23:03,JapanToday,"Tokyo, Japan",Soccer player Kawasumi confirms she won't take part in torch relay: Japanese soccer player Nahomi Kawasumi has confirmed she will not take part in the Tokyo Olympics torch relay this month after deciding to withdraw from the event last… https://t.co/wT97wnbtcG
2021-03-16 03:11:08,GymCastic,Gymternet,Nickel: Milwaukee gymnast aims for U.S. championships - and Tokyo https://t.co/Xd7iOJrX7K
2021-03-16 03:08:24,LoriNickel,"Milwaukee, WI",Nickel: Milwaukee gymnast ⁦⁦@marvinkimble⁩ aims for U.S. championships - and Tokyo https://t.co/4FcHXiika0 via @journalsentinel
2021-03-16 02:56:23,WorldUnitedMusi,"Montréal, Québec","Radiation Games 

Yellow is a nuclear meltdown,
sitting on an Olympic torch,
a three-ring circus fire,
on a radiant Fukushima porch.

Link to Poem and Info
https://t.co/jDteDp0tfc

#tokyo #Japan #Olympics #poem #brevity #Tokyo2020 #poetry https://t.co/xyj0Wp7icH"
2021-03-16 02:50:32,werqishaxfierce,,"VNL 2021/Tokyo Olympics: May-August 
PVL 2021: Also May to August 

🤣🤣🤣 https://t.co/AXn7zYo2py"
2021-03-16 02:48:52,koisurukady,"Osaka, Japan","Roughly 1/3 of Tokyo Olympics volunteers from Miyagi pref. have quit. So this says.

It sounds like many have ongoing corona concerns - a graph on this page shows weekly cases in Miyagi back at Dec-Jan numbers.

https://t.co/W9TxJnOOX6"
2021-03-16 02:45:07,ReutersSports,Global,Japanese soccer player Nahomi Kawasumi has confirmed she will not take part in the Tokyo Olympics torch relay this month after deciding to withdraw from the event last year due to concerns about the COVID-19 pandemic.​ https://t.co/xYb7i0PVgO
2021-03-16 02:40:50,AtletMalaysia,Bandar Kuala Lumpur,Fans barred from Tokyo Olympics torch relay start | Malay Mail https://t.co/sVlrGH9By8
2021-03-16 02:40:22,eroihito,,"so there is a possibility that the Tokyo Olympics will not be held. However, the content of the prophecy will change when it is announced, so it may be held. ¡However, the flow of termination will not change after 20 years."
2021-03-16 02:24:07,robinsnewswire,RT's Are FYI Purposes Only,"""#Olympics News: Which athletes are qualified for the Tokyo #Olympics? - Home of the Olympic Channel #News"": https://t.co/6MT68a1j2Z"
2021-03-16 02:18:46,SIRCtweets,"Ottawa, Ontario, Canada","“Because so many of Canada’s athletes &amp; coaches have had to face such adversity in their preparation, every medal performance, top 8 performance, personal bests – those will all be successes for the team at both Games,”
~ @AnneMerklinger @ownthepodium 
https://t.co/mHI2EuyFQy"
2021-03-16 02:18:34,hornbill_tv,"Dimapur, Nagaland","Tokyo Olympics Organisers said spectators will be barred from Olympics torch relay.

#HornbillTV #Olympics"
2021-03-16 02:15:54,6rXN9WIuBFrrFUW,,"Of the 1,700 city volunteers Miyagi Prefecture has secured for the Tokyo Olympics and Paralympics, which have been postponed for a year due to the spread of a new strain of corona, nearly 600 may not participate due to concerns about the disease. https://t.co/rZiI53j5GU"
2021-03-16 02:15:14,ReutersSports,Global,Japanese soccer player Nahomi Kawasumi has confirmed she will not take part in the Tokyo Olympics torch relay this month after deciding to withdraw from the event last year due to concerns about the COVID-19 pandemic.​ https://t.co/Yq3wOtnzzu
2021-03-16 02:11:57,JJjpe10,The universe,Practicing for the Tokyo Olympics. A natural skateboarder. https://t.co/OjVRMwEXQF
2021-03-16 02:11:02,robinsportsnews,RT's Are FYI Purposes Only,"""#Olympics News: Which athletes are qualified for the Tokyo #Olympics? - Home of the Olympic Channel"": https://t.co/MSq01XmxyO"
2021-03-16 02:10:03,SneakerMash,sneakermash@gmail.com,"#ad 25% OFF 💥 FREE SHIPPING

Grab the Nike SB Bruin React ""Tokyo Olympics"" for $75.97 (Retail $100) 

Sizes available here -&gt; https://t.co/f3KJNMPcFq https://t.co/IcbRgDjH7G"
2021-03-16 02:06:18,SportzTime_IN,,Tokyo Olympics torch relay to kick off on schedule in Japan's Fukushima https://t.co/3ov0XadFF3 https://t.co/rnGwFyhd9B
2021-03-16 01:42:19,19thAGofficial,Hangzhou,"The Tokyo Games organizing committee said Monday the Olympic torch relay's opening ceremony on March 25 will be held without spectators.

#Olympics #Tokyo2020 #TorchRelay #Hangzhou #AsianGames

https://t.co/ZnA9BbbRX1 https://t.co/CiNgz9RONd"
2021-03-16 01:37:12,J_SportsLawyer,"Tokyo, Japan","Japan (AFP) - Fans to be barred from Tokyo Olympic torch relay start  #Tokyo2020 
https://t.co/sdXHSVqufC"
2021-03-16 01:35:27,TribuneSportsPh,Republic of the Philippines,"ABAP managed to send two Filipino boxers to the Tokyo Olympics just in time before the Covid-19 pandemic shut down the world of sports last year.
https://t.co/WjQIWA10P2"
2021-03-16 01:28:48,19thAGofficial,Hangzhou,"According to Kyodonews, the Tokyo Olympics organizer will likely consider the option of conducting coronavirus tests on participating athletes every day, instead of every four days as currently planned.

#Tokyo2020 #Olympics #Hangzhou #AsianGames 

https://t.co/CupPcrGVPG"
2021-03-16 01:15:32,ronmc1,Canada,Pacific University's Boykoff on the Tokyo Olympics https://t.co/FKOdsGMmGh
2021-03-16 01:13:02,mlnangalama,"Moncton, Canada",via @PerilofAfrica Pacific University's Boykoff on the Tokyo Olympics https://t.co/S0gPPUwp9B
2021-03-16 01:04:28,jessabraun,Toronto,"Tessa Cieplucha could be a real weapon for Canada at the Tokyo Olympics this year 💦

Had a great time chatting with her this week!! My article: https://t.co/KhaHmeKoHo"
2021-03-16 01:03:27,robertzizzo,"Milwaukee, WI","“I’m from here, I was born here, I’ve trained here all my life. I would love to give back to the city.” — Milwaukee gymnast Marvin Kimble. https://t.co/NEoCuOXf9t"
2021-03-16 01:00:00,itsjapanforward,"Tokyo-to, Japan","The latest #JapanSportsNotebook

https://t.co/BvHer8DVZX"
2021-03-16 00:56:05,Sleek_Gist,,"Tokyo Olympics:Obiri targets gold in 5,000m and 10,000m https://t.co/rpS55uNz9o"
2021-03-16 00:45:10,js_newswatch,"Milwaukee, WI",Gymnast Marvin Kimble was already 24 when the Olympics got pushed back a year. But he's doing everything he can to represent the U.S. https://t.co/ULZdGk7f7l
2021-03-16 00:44:07,Mobyhaque1,🌎,"I forgot there was an Olympics this year, albeit without fans.  $26Billion price tag sounds madness. Will people tune in?  https://t.co/vt9m1AgsKD"
2021-03-16 00:43:31,mmlittle,Texas,"@SenTedCruz That was 2008 Ted, the 2021 Olympics are to be held in Tokyo, Japan. Try to keep up Senator."
2021-03-16 00:42:50,shoothemoon23,,@SenTedCruz Does he know the Olympics are in Tokyo?
2021-03-16 00:39:01,CBCOlympics,Canada,Tokyo Olympics organizers said the torch relay would begin March 25 from the J-Village training center in Fukushima https://t.co/DCeuhrw83K
2021-03-16 00:29:01,ElvisObi19,Any exoplanet,We've finally seen people that will represent us in the suffering Olympics in tokyo. https://t.co/ngYLLlCb38
2021-03-16 00:27:59,FurtherAsia,"London, United Kingdom",World No. 1 golfer Dustin Johnson to skip Tokyo Olympics https://t.co/XdAqv6NqJQ
2021-03-16 00:18:05,journalsentinel,"Milwaukee, WI",Nickel: Milwaukee gymnast aims for U.S. championships - and Tokyo https://t.co/6KaQbzzpsR
2021-03-16 00:12:00,NingxiaM,"Taipei City, Taiwan","New Zealand Connects Olympic Athletes With Fans At Home Thru Tech

#NZ #IOC @iocmedia #Olympics #NewZealand #tokyo #TokyoOlympics #Tokyo2020 @IOCreporters @IocUnesco #paralympics @Paralympics #sport 

https://t.co/ehsj6B4ewM via @TheTaiwanTimes"
2021-03-16 00:11:49,TheTaiwanTimes,Taiwan,"New Zealand Connects Olympic Athletes With Fans At Home Thru Tech

#NZ #IOC @iocmedia #Olympics #NewZealand #tokyo #TokyoOlympics #Tokyo2020 @IOCreporters @IocUnesco #paralympics @Paralympics #sport 

https://t.co/GLZGMiQWXT via @TheTaiwanTimes"
2021-03-16 00:04:50,EmiliaCharles17,Vancouver,"Still hungover from mojitos @SenTedCruz??? You Cancun fool. The olympics are in Tokyo, not Beijing. https://t.co/2MwXTljKcp"
2021-03-16 00:04:17,EmiliaCharles17,Vancouver,"@SenTedCruz Still drunk from mojitos @SenTedCruz??? You Cancun fool. The olympics are in Tokyo, not Beijing."
2021-03-16 00:03:22,SusanadeVegaPhD,"Shinjuku-ku, Tokyo","""The test developed by Mytech Inc. based in Kobe, western Japan and the Univ. of the Ryukyus makes the virus visible through a microscope using fluorescent markers""
""The company hopes to commercialize an automated testing device in time for the Tokyo Olympics opening in July."" https://t.co/QZSmrUkcqK"
2021-03-15 23:52:42,fiveoclockhero,"Tokyo-to, Japan",Check out my latest article: Tokyo Olympics 2021 - ensuring a tourism legacy https://t.co/xoOLiBFjDd via @LinkedIn
2021-03-15 23:42:41,MarkBuckton1970,"Zhongzheng, Taipei.🇹🇼","New Zealand Connects Olympic Athletes With Fans At Home Thru Tech

#NZ #IOC @iocmedia #Olympics #NewZealand #tokyo #TokyoOlympics #Tokyo2020 @IOCreporters @IocUnesco #paralympics @Paralympics #sport 

https://t.co/3o3gb4s1Cx via @TheTaiwanTimes"
2021-03-15 23:40:10,eroihito,,"It is possible that the related facilities of the Tokyo Olympics will be built one after another, and after that."
2021-03-15 23:34:03,underoneceiling,,Fans barred from Tokyo Olympics torch relay start https://t.co/n3g2o7aKBJ
2021-03-15 23:26:12,RTEsport,Ireland,"'With the rollout of the vaccine, our sense is the (willingness to take it) has increased since then. Athletes seem willing to take the vaccine'

https://t.co/qF2RM5xq1v"
2021-03-15 23:11:36,OzakiYukihiro3,,"The Tokyo Olympics should cancel if we make the
 conventional sports festival. But you should hold it if you make the festival that the security to confront virus. Taking this occasion, I expect to resume the festivals and the events all over the world.
This is just my opinion."
2021-03-15 23:10:26,PTylerHenderson,"Abilene, TX",Ian Kinsler is going back to his roots and will play for Team Israel in the upcoming Tokyo Olympics. Check it out! https://t.co/spNnllNcpn
2021-03-15 23:00:56,RugbyPass,Global,"An NFL star and 2016 Rio Olympian has re-joined the USA Sevens side following a five-year absence from rugby ahead of this year's Tokyo Olympics. #USASevens #TokyoOlympics #Tokyo2020 

https://t.co/Wx4zzoCrV2"
2021-03-15 23:00:18,GenePospicil,"Huntsville, AL","Organizers of the rescheduled Tokyo Olympics sent a mixed message last week when it announced that it will ban hugs, high-fives, and other ""unnecessary forms of physical contact"" this summer but will distribute 150,000 free condoms to residents of the Olympic Village.-India.com F"
2021-03-15 22:59:28,SharqTv,jalalabad/afghanistan,Spectators Barred From Tokyo Olympics Torch Relay Start: Organisers https://t.co/zEtskasGcw
2021-03-15 22:50:55,GuardianNigeria,Nigeria,Fans barred from Tokyo Olympics torch relay start https://t.co/FkFF8YMpQU
2021-03-15 22:47:03,shanghaidaily,Shanghai,"Spectators will be barred from the start of the Tokyo Olympics torch relay, organizers said yesterday. https://t.co/jhlxlyCuiS"
2021-03-15 22:39:56,MobilePunch,"Lagos, Nigeria",Fans barred from Tokyo Olympics torch relay start https://t.co/ciKnjFDxRv
2021-03-15 22:33:31,latviacantsleep,he/they/neos,not the hetalia tokyo olympics au https://t.co/IFWTZb0NXT
2021-03-15 22:30:45,Gjallarhornet,"Helsingborg, Skåne Sweden","#Tokyo #Olympics torch relay set to start March 25 in #Fukushima 

https://t.co/9frzrVK92W"
2021-03-15 22:29:40,NBCPhiladelphia,"Philadelphia, PA",The Summer Olympics in Tokyo are only 130 days away and the 2028 Summer Olympics will be held in Los Angeles. @RosemaryConnors explains how Comcast is preparing to give us the best coverage for the games: https://t.co/r0Mjbnuif7 https://t.co/yYneX7XIha
2021-03-15 22:26:37,AntonKnebenson,,Tokyo Olympics that Never Happened: Why did Japan Hand Back the 1940 Tok... https://t.co/t8ZyXd2MQf via @YouTube
2021-03-15 22:20:02,DavidRaeCFP,"West Hollywood, CA","Organizers of the rescheduled Tokyo Olympics sent a mixed message last week when it announced that it will ban hugs, high-fives, and other “unnecessary forms of physical contact” this summer but will distribute 150,000 free condoms to residents of the Olympic Village.-India.com"
2021-03-15 22:17:41,HiRezProfessor,,"Guys, Akira was so prescient that it actually predicted the 2020 Olympics in Tokyo. https://t.co/hdmsC8QkaV"
2021-03-15 22:15:03,CTVNews,,Fans barred from Tokyo Olympics torch relay start https://t.co/hXvBfFGJrX https://t.co/wbxOE3UR0E
2021-03-15 22:09:39,BLine54335383,"Kansas City, MO","After a reschedule due to COVID, the 2020 Summer Olympics will be hosted in Tokyo this summer. Read more from Quinn Luce ('23): https://t.co/hK1HkRTuwc
#student #studeentjournalism #TokyoOlympics #summerolympics #Summer2021 #sportsnews https://t.co/lox1iRF1PI"
2021-03-15 22:08:10,eroihito,,"69 Prophecies change when they appear on the table, so I can't read this. If people have a strong desire to change, the collapse phenomenon will occur earlier and if they are not noticed, it will not happen until the Tokyo Olympics are held."
2021-03-15 21:57:30,AlexMLowe,London,Nate Ebner to rejoin the USA sevens team for the Olympics during the NFL off-season. ⁦GB7s still got a number for Christian Wade?! https://t.co/vJF2fo7XPz
2021-03-15 21:48:58,TristanMorhous,"Jacksonville, Florida",@NateEbner giving it one more go with the @USARugby sevens squad ahead of Tokyo Olympics https://t.co/5Jhikp27Es
2021-03-15 21:48:20,DanLyle8,"Lafayette, Colorado","⁦@NateEbner⁩ attacking the Olympics again, will be great having him in camp driving players, building team and racking up the battle hardened perseverance approach he has in spades.  https://t.co/b6hh1xOK3g"
2021-03-15 21:46:34,JapanToday,"Tokyo, Japan","Tokyo Olympic organizers to consider daily COVID-19 tests on athletes: The Tokyo Olympics and Paralympics organizing committee will likely consider the option of conducting coronavirus tests on participating athletes every day, instead of every four days… https://t.co/IINTc3WO1N"
2021-03-15 21:46:32,JapanToday,"Tokyo, Japan","Fans to be barred from Tokyo Olympic torch relay start: Spectators will be barred from the start of the Tokyo Olympics torch relay, organizers said Monday, announcing a pared-back launch as the countdown to the postponed Games begins… https://t.co/ZHMl8MxYAy"
2021-03-15 21:43:04,JapanToday,"Tokyo, Japan","Olympics torch relay rehearsal: Former Olympian skier Sho Endo and children ski on a slope in Inawashiro in Fukushima Prefecture, during a Tokyo Olympics torch relay rehearsal on Monday. The torch relay… https://t.co/vdsLWVnpQ4"
2021-03-15 21:39:31,temari_hn2,関東地方 JAPAN      測定器：DC100,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4"
2021-03-15 21:39:24,RVacchianoSNY,"New York, N.Y.","Giants special teamer Nate Ebner, who is scheduled to be a free agent on Wednesday, is trying out for the U.S. national rugby team, hoping to participate in the next Olympics in Tokyo."
2021-03-15 21:38:43,PLeonardNYDN,New York,"Giants posted a story on their website today that says special teamer Nate Ebner, who is a free agent, will be trying out starting today for the U.S. Rugby team competing in Tokyo Olympics this summer. The story says the Giants ""fully support"" Ebner. So I guess he's re-signing."
2021-03-15 21:35:25,chinahand,,Really?  Stripping Tokyo of the Olympics for the China genocide?  Is that any way to treat an ally?  What's wrong with you? https://t.co/ilJNCv0Kaw
