date,user,location,text
2021-03-14 14:30:00,ihf_info,"Basel, Switzerland","🇩🇿🆚🇩🇪 While Algeria are out of the running for Tournament 3's #Tokyo2020 places, @DHB_Teams can book their @Olympics ticket with a draw in the first match of the day.

Watch in 15 minutes 👉 stream: https://t.co/u0sCSDY7Yb 
TV info: https://t.co/27LCCbMtdO

📸Marco Wolf/DHB https://t.co/cwx4PylAGZ"
2021-03-14 14:19:08,toisports,"New Delhi, India","#BhavaniDevi #Tokyo2020 

'I am lost for words to describe my feeling now': @IamBhavaniDevi

She becomes the first Indian fencer ever to qualify for the Olympics

READ▶️https://t.co/nIgubjn44z https://t.co/Ml0D7P0R07"
2021-03-14 14:02:57,WTSports1,,"@Someity she so beautiful and ready @Tokyo2020 
Happy #SomeitySunday
#UnitedByEmotion #Tokyo2020 #sundayvibes #wtsports #sports #LoveStoryTaylorsVersion https://t.co/exzgY2SVXS"
2021-03-14 13:49:46,esc_johnfish,,"Great disappointment. I'm no longer a fan of @DJohnsonPGA , I can't believe he is not going  to the olympic games... just for money. #Tokyo2020 @PGATOUR"
2021-03-14 13:49:15,FirstpostSports,India,"Tamil Nadu's @IamBhavaniDevi has become the first-ever Indian fencer to qualify for an #Olympics. #Tokyo2020 

Read: 
https://t.co/VRhx4GWGtP"
2021-03-14 13:39:10,findingsfacts,India,"IOC to buy vaccines from China for Tokyo, Beijing Olympic competitors

#Tokyo2020"
2021-03-14 13:27:49,PhilipCheung17,"Las Vegas, NV",Today Tokyo reported 239 new cases. @nhk_news @KBSWorldTV @BBCNews @cnnbrk @OrientNews @Kantei_Saigai @Tokyo_gov @TheBlueHouseKR @NHSEngland @LondonFire @hkpoliceforce @WHO @ICRC @UNHumanRights #DailyRead2021EA #Tokyo2020 https://t.co/tp19FFoFVw https://t.co/MR3ZpgICGk
2021-03-14 13:19:35,esc_johnfish,,"Great disappointment. I'm no longer a fan of @DJohnsonPGA , I can't believe he is not going  to the olympic games... just for money. #Tokyo2020"
2021-03-14 13:11:04,iam_rrt,"Coimbatore, India","@IamBhavaniDevi becomes first-ever Indian Fencer to qualify for the Olympics!!!
This would be India's 23rd diff sport at Olympics.
#Tokyo2020 
#Indiaatolympics
#IndiaatTokyo"
2021-03-14 13:01:02,ihf_info,"Basel, Switzerland","Nothing is set in stone at the Tokyo Handball Qualification 2020 as 11 out of 12 teams still have a mathematical chance to clinch a #Tokyo2020 berth 👀 Read more about the different qualifying scenarios  ➡️ https://t.co/Yok31daA05

📸 FFHandball/Icon Sport https://t.co/tDZMZAyCtD"
2021-03-14 12:53:48,india_narrative,Delhi,"Indian fencer #BhavaniDevi qualified for #TokyoOlympics! She has become the 1st ever Indian fencer to achieve the feat.

#Tokyo2020 #IndiaNarrative https://t.co/CjX3tVdvjc"
2021-03-14 12:47:54,sooruzofficial,LA ROCHELLE,Congratulations @piconcharline for her 5th european Olympic windsurf title. #rsx Incredible victory to build confidence ahead of the Olympics #Tokyo2020 2021 https://t.co/LBw2hGnMnh
2021-03-14 12:47:53,anirban_thestar,"Bengaluru, India","@IamBhavaniDevi so proud so proud! What an achievement! 
A big shout out to @DeepthiBopaiah @GoSportsVoices too #RoadToTokyo #Tokyo2020 https://t.co/48jGjWW7QR"
2021-03-14 12:31:14,DancingExciting,,"Where are we?...
Tokyo with Mika!
#Viral #dance #fun #tokyo #Japan #Mika #tiktokchallenge #Trending
#Tokyo2020 #Entertainment #ダンス 
https://t.co/pgWcemt9Cw"
2021-03-14 12:30:05,Tokyo2020hi,,"What happened next? 🤷‍♂️🏊‍♂️🤔

🅰️ Michael Phelps broke Mark Spitz' Olympic record by winning his 8th medal at Athens 2004

🅱️ He won his 7th medal at the Games

🅰️ or 🅱️ - comment below 👇

#Tokyo2020 #UnitedByEmotion https://t.co/3Nj7a9gJCl"
2021-03-14 12:27:25,thefirstindia,"Jaipur, India","Japan mulls on limiting spectators for the delayed Tokyo 2020 Summer Olympics to 50% of venue capacity due to risks posed by the spread of COVID19, reports Sankei newspaper.

#Japan #Tokyo2020 #Tokyo202SummerOlympics https://t.co/NI6wSoESFY"
2021-03-14 12:27:23,totsumusume,Translation by DeepL,"In Japan, schools are not closed. Children go to school every day and take face-to-face classes. This style is unique in the world. The infection is spreading and mutating very easily.

#covid19
#Olympics
#Tokyo2020
#東京2020
#TokyoOlympics
#Tokyo2021
#東京五輪
#Japanvariant✳️ https://t.co/41Wr5y8gBj"
2021-03-14 12:25:43,insidethegames,,"#Mongolia's sports body and the Mongolian National #Olympic Committee are to work closer in the build-up to the #Tokyo2020 #Olympics

https://t.co/afVSsZyUQd @TeamMongolia"
2021-03-14 12:23:22,anshul_chavhan,"Bengaluru, India","What a journey Bhavani Devi had.
She will be representing tiranga at the #Tokyo2020 and India will make it's Olympic debut in #Fencing. https://t.co/zxY5AkoRIq"
2021-03-14 12:19:55,anshul_chavhan,"Bengaluru, India","Quota no. 46
Historic day for India, first ever quota place in Fencing.
Many Congratulations to C.A. Bhavani Devi for securing Olympic berth for India in #Fencing women's sabre individual event.
@IamBhavaniDevi
#Tokyo2020 #TokyoOlympics #BhavaniDevi https://t.co/KI5WzdFvu8"
2021-03-14 12:12:21,nnis_sports,"Sector 49, Gurugram, Haryana ","Tokyo ✈️

Historical Day For Indian Fencing 👏👏👏👏

Star Indian fencer Bhavani Devi qualifies For Tokyo Olympics.

#Tokyo2020 #tokyoolympics #fencing #BhavaniDevi #Olympics https://t.co/SPxNjUUYuC"
2021-03-14 12:10:14,ltreac,"Brooklyn, NY",Does it bother anyone else that were still calling it #Tokyo2020 when it’s being held in ~2021~??? I don’t think I’ll ever get over this lol
2021-03-14 12:04:29,ACorates,"Pune, India",@IamBhavaniDevi Congrats on becoming the first Indian fencer to qualify for the Olympics! @KirenRijiju @RijijuOffice @YASMinistry please make sure she gets all the support she needs #Tokyo2020 #India #Jaihind
2021-03-14 12:00:00,ihf_info,"Basel, Switzerland","When he's at his best, 🇩🇪 Germany are hard to beat 💪 Andreas Wolff 🔥 

#Tokyo2020 @DHB_Teams https://t.co/z4MVloHa2v"
2021-03-14 11:38:21,IOL,South Africa,"Top-ranked @DJohnsonPGA said Saturday that travel issues around golf tour events have prompted him to opt out of consideration for the US squad to compete at the Tokyo Olympics #Tokyo2020 @IOLsport

https://t.co/SDYcta3YYx"
2021-03-14 11:38:11,IOLsport,South Africa,"Top-ranked @DJohnsonPGA said Saturday that travel issues around golf tour events have prompted him to opt out of consideration for the US squad to compete at the Tokyo Olympics #Tokyo2020

https://t.co/dGJfBiopaa"
2021-03-14 11:30:58,TraceyLeeHolmes,Sydney and the world,Heads of state/governments limited to 11 accompanying staff; sports ministers/cabinet ltd to 6 for #Tokyo2020 #Olympics  #Paralympics &amp; ltd access to athletes... #COVID19 https://t.co/N5MUiwmIPD
2021-03-14 11:27:52,UninterruptedSp,,"🔴 Historic moment 🔴

Star Indian fencer @IamBhavaniDevi qualifies for #Tokyo2020 Olympics, thus becoming 1st ever Indian fencer to achieve the feat. 🤺

#Olympics #OlympicSports #TeamIndia https://t.co/YY9icjZFhh"
2021-03-14 11:26:57,IndiaSportsHub,"Mumbai, India","BHAVANI DEVI QUALIFIES FOR OLYMPICS

This is great news coming in as @IamBhavaniDevi makes the cut for #Tokyo2020 

She becomes the first Indian fencer ever to qualify for #Olympics https://t.co/qxNsC41GG8 https://t.co/gwUWLS5QN5"
2021-03-14 11:25:05,sushtany,"Srinagar, India","Congratulations Bhavani Devi.
She has become the first ever Indian to qualify for Olympics.
 #Tokyo2020 
@kheloindia https://t.co/2G9VnM8m4i"
2021-03-14 11:17:20,India_AllSports,Email: indiaallsports@gmail.com,"Historic moment folks....... 
Star Indian fencer Bhavani Devi qualifies for #Tokyo2020 Olympics; thus becoming 1st ever Indian fencer to achieve the feat. https://t.co/NJb5oeuKNr https://t.co/8aDlYlq9KG"
2021-03-14 11:09:11,jestalt,india,Congratulations @IamBhavaniDevi for becoming the first fencer to qualify for the #Tokyo2020 and the first ever from India to qualify for the #Olympics!! https://t.co/6CN1CERAXS
2021-03-14 11:03:34,alkassdigital,"Doha, Qatar",World number one Dustin Johnson confirmed that he will not be participating in the #Tokyo2020 having not registered for a spot on the U.S. team and will instead focus on the #PGATour. https://t.co/lfClQXvhMj
2021-03-14 10:51:48,SportsgramIndia,India,"Olympic Quota Alert 🚨🚨

Bhavani Devi is going to Tokyo Olympics 🇮🇳🤺

She qualifies for individual Sabre event. Quota to be made official on April 5th when rankings are published.

#RoadToTokyo | #Tokyo2020 | #Fencing https://t.co/ZcTpYqIhnL"
2021-03-14 10:33:48,neki_niko,PARIS  FRANCE,"AN IMAGE FOR THE PLANET / NIKO NEKI WORLD PROJECT @Anne_Hidalgo @c40cities #Venice #PS5 #写真好きな人と繋がりたい  #ファインダー越しの私の世界  #キリトリセカイ #Zelda #Paris @SeaShepherdFran @Ifremer_fr
#climatechange @Havas_Events #Tokyo2020 @UNIQLO_France @LeoDiCaprio @LVMH https://t.co/M4hgCWehta"
2021-03-14 10:17:50,ihf_info,"Basel, Switzerland","After two roller-coaster days in Montpellier, everything is still wide open in Tournament 2. With Croatia 🇭🇷 facing Tunisia 🇹🇳 and Portugal 🇵🇹 playing France 🇫🇷, who will claim the two Tokyo 2020 berths? Preview 👉 https://t.co/hIvUnMMe7H

#Tokyo2020 📸 FFHandball/Icon Sport https://t.co/f86zkobaCR"
2021-03-14 10:10:07,aasportsmed,INDIA,"ITA chair ""confident"" of ""robust anti-doping programme"" at Tokyo 2020 https://t.co/mJdDWWHCfn 9000 Tests scheduled in coming weeks by #IITA #Antidoping #Tokyo2020 @SportsIndia3 @tanmoy_sports @indraneel0 @navneetsport @Hemantrastogi17 @nkoshie @mihirsv @neerubhatia3 @Bakwasbaaji"
2021-03-14 10:09:53,kheloindia,India,Watch your favourite athletes compete for a spot at the #Tokyo2020 https://t.co/qOClN1Zx2t
2021-03-14 09:59:24,SportsgramIndia,India,"Round 1 matches for Indian players:

🇧🇪 Lisa v Sutirtha 🇮🇳 - 4:15 PM
🇧🇬 Maria v Manika 🇮🇳 - 5 PM
🇮🇳 Sharath v Niagol 🇮🇹 - 6:30 PM
🇮🇳 Sathiyan v Mihai 🇮🇹 - 7:15 PM

Live telecast on ITTF Facebook page.

#Tokyo2020 | #TableTennis"
2021-03-14 09:56:20,ihf_info,"Basel, Switzerland","All four teams in Tournament 1 still have a chance at the two places for @tokyo2020! Today, Brazil 🇧🇷 vs Chile 🇨🇱 followed by Republic of Korea 🇰🇷 vs Norway 🇳🇴. Preview 👉 https://t.co/ayxx6XeIvu

#Tokyo2020 📸 Stefan Ivanovic/RSCG https://t.co/b3hWudjpvK"
2021-03-14 09:30:05,Tokyo2020hi,,"Doesn't matter what mood you're in, you can be a comeback king just like Leander 😉👍

#SundayMood #Tokyo2020 #UnitedByEmotion https://t.co/kEkTv7GzyU"
2021-03-14 09:27:13,ihf_info,"Basel, Switzerland","The final day of the men's Tokyo Handball Qualification 2020 will see the Olympic competition lineup completed! Here's what's coming up 👇

Read all about it ➡️https://t.co/bKVYQZiN7A
#Tokyo2020 https://t.co/EeuJMnWc2u"
2021-03-14 09:00:06,Tokyo2020,"Tokyo, Japan","Happy #SomeitySunday

How was your weekend? 👇 Are you as happy as #Someity ❓ 

#UnitedByEmotion #Tokyo2020 https://t.co/SSGy4RzueW"
2021-03-14 08:36:12,NikolayMarkov71,"Plovdiv, Bulgaria","#ByNikiMarkov 
🇨🇿 Happy end to Perusic &amp; Schweiner's fairy tale 
https://t.co/aAtZ2Qym92 
#Tokyo2020 #RoadToTokyo #BeachWorldTour #beachvolleyball #плаженволейбол"
2021-03-14 08:29:32,imAnubhavS,India,"@kapil857 Very informative article, Sir. Thank you for mentioning everything in detail.
Hope we get a chance to see four Indian TT players in action in singles event in #Tokyo2020"
2021-03-14 08:23:00,Sportsbeat,All over the place 🌎,"""𝘐 𝘤𝘰𝘮𝘦 𝘩𝘰𝘮𝘦 𝘳𝘦𝘢𝘭𝘭𝘺 𝘵𝘪𝘳𝘦𝘥, 𝘭𝘰𝘰𝘬 𝘢𝘵 𝘵𝘩𝘦 𝘵𝘩𝘳𝘦𝘦 𝘬𝘪𝘥𝘴 𝘢𝘯𝘥 𝘵𝘩𝘪𝘯𝘬: '𝘐 𝘳𝘦𝘢𝘭𝘭𝘺 𝘸𝘢𝘯𝘵 𝘵𝘰 𝘮𝘢𝘬𝘦 𝘺𝘰𝘶 𝘱𝘳𝘰𝘶𝘥.'""

-  @Helenglovergb ahead of #Tokyo2020 bid | Sportsbeat's @TomHarle96 for @TeamGB 

https://t.co/eezQMq0usf"
2021-03-14 07:57:03,SomeityMiratowa,"Bengaluru, India","India vs Hungary at the Rd of 32 in the Women's Sabre team world cup in Budapest, Hungary in another few minutes.

- On what can be a significant day in Indian fencing history, destiny is in our own hands! 

Fingers crossed 🤞

@FIE_fencing 
#Tokyo2020"
2021-03-14 07:09:59,AnchalG00282140,,"@KirenRijiju @chinglensana29 👌Chinglen Bhaiya, All the very best for #Tokyo2020 🇮🇳 . Waiting for proud moments.😊"
2021-03-14 07:00:00,RutvickMehta,"Mumbai, India","A crucial week for India's top paddlers begins today in their quest to seal a #Tokyo2020 berth. @sharathkamal1 @sathiyantt and @manikabatra_TT should make it through the Asian qualifiers, although the world event gives them an early shot at it https://t.co/g3DbtsOjQl"
2021-03-14 06:55:44,Uranium_239,,"Now we must to boicot ""Tokyo Olympic 2020"" absolutely.

#COVID19, #Tokyo2020, #Olympic"
2021-03-14 06:55:29,Uranium_239,,"""Tokyo Olympic 2020"" will functionally works as hub to spread ""mutant strain of the COVID-19 "", and murder much amount of human :""excepting the stakesholder of Tokyo Olympic 2020"" on  all around the world.

#COVID19, #Tokyo2020, #Olympic"
2021-03-14 06:55:03,Uranium_239,,"""IOC"", ""Tokyo 2020 Organising Committee"" and ""Japanese Government"" planning to execute an act of bio terrorism named ""Tokyo Olympic 2020"" for all around the world.

#COVID19, #Tokyo2020, #Olympic"
2021-03-14 06:50:00,shinjyukuCycle,"Shinjuku-ku, Tokyo",Let's discover Tokyo by cycling. Great way to discover none tourist area #tokyocycle #urbanTokyo #tokyo2020
2021-03-14 06:16:41,sanjraj,India,Two Indian Olympic probables fail dope tests #stayhighonnews #ewoketv #NADA #olympics #Tokyo2020 #India #dope https://t.co/uSsItMGBxD
2021-03-14 05:30:05,Tokyo2020hi,,"Lalita Babar was the first Indian in 3️⃣2️⃣ years to enter an Olympic final of a track event. ☝️🇮🇳👏

Can you guess which edition of the Games it was? Let us know 👇🏃‍♀️

#Tokyo2020 #UnitedByEmotion https://t.co/VN2MgUQgEs"
2021-03-14 05:25:21,SeichoE,,#vaccine #coroanvirus #favipiravir #God #Jesuschrist #Spiritsant #holyspirit #vatican #popeyefrancisco #seichonoie #pintoawards God Jesus  spirit sant   bless protect karate olympic games Tokyo 2021 #bbb21 #festabbb21 #festabbb #F1Testing #f1jp #f1 #nhk #tokyo2020 #MéquiNoBBB21
2021-03-14 05:00:00,CGTNOfficial,"Beijing, China",Golf world No.1 Dustin Johnson to skip #Tokyo2020  Olympics https://t.co/Yk8T9gRX5r
2021-03-14 04:24:29,HYDRO217,,"The tower of TOKYO

Shop🛒 this beautiful pic 👉 https://t.co/0AeBMiSRqH

@redbubble 
@TeePublic 

#tokyo #japan #japanese #Tokyo2020 #tower #asia #night #towen #urban #redbubble #teepublic #city #cityphotography #likeforfollow #artwork #beautiful #gorgeous #Japan #illustration https://t.co/lCEStig89w"
2021-03-14 01:17:19,JBla174,"Spring Grove, IL",@Ryan_N_Warner @KozakJon Burroughs was the king of the comeback til Sidakov. Hoping Burroughs gets his sweet revenge in #Tokyo2020
2021-03-14 00:21:42,vannewsagency,,"The flowers used for the poignant #Olympic victory bouquet - Sunflowers and Solomon’s seals
#Tokyo2020 #vannewsagency https://t.co/O6DuNsFxCC https://t.co/UABxEr7VWX"
2021-03-13 23:39:42,GSanosukesama,California USA,"This was 1 Year Ago 

Man the time flew 
#Tokyo2020 #Japan #日本 #MAR13Day #MarioDay #成田空港 https://t.co/gKYivG2fKp"
2021-03-13 23:15:43,_snakethejake,Gadigal Country,The @AUSParalympics Team is going to be on fire in #Tokyo2020 with the likes of @michaelroeger &amp; @JarydClifford setting the track alight with WRs just recently! Can’t wait to watch them on the big stage!  #ReadySetTokyo
2021-03-13 23:00:16,AndebolPortugal,"Lisboa, Portugal","🇵🇹 𝕊𝔼𝔾𝕌ℕ𝔻𝕆 𝕁𝕆𝔾𝕆 💥

🔁 Highlights 🇭🇷🇵🇹
@ihf_info 
@Tokyo2020 
@RTP2 

#letsgovamos #heroisdomar #superportugal #seleçãonacionalandebol #portugal #vamoscomtudo #andebol #jogossantacasa #aguamonchique #lidlportugal #porportugalporti #tokyo2020 https://t.co/BlklDhqKnI"
